id,experiment_id,sample_name_abbreviation,time_point,met_id,fragment_id,fragment_formula,intensity_normalized_average,intensity_normalized_cv,intensity_normalized_stdev,intensity_normalized_units,scan_type,met_elements,met_atompositions,used_,comment_
2831,WTEColi_optTrDesign,6-13C80_U-13C20,0,atp_c,atp_c_C10H15N5O13P3,C10H15N5O13P3-,NULL,NULL,NULL,normSum,MRM,"{C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9}",FALSE,NULL
2832,WTEColi_optTrDesign,6-13C80_U-13C20,0,dhap_c,dhap_c_C3H6O6P,C3H6O6P-,NULL,NULL,NULL,normSum,MRM,"{C,C,C}","{0,1,2}",TRUE,NULL
2833,WTEColi_optTrDesign,6-13C80_U-13C20,0,fad_c,fad_c_C27H32N9O15P2,C27H32N9O15P2-,NULL,NULL,NULL,normSum,MRM,"{C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26}",FALSE,NULL
2834,WTEColi_optTrDesign,6-13C80_U-13C20,0,fdp_c,fdp_c_C6H13O12P2,C6H13O12P2-,NULL,NULL,NULL,normSum,MRM,"{C,C,C,C,C,C}","{0,1,2,3,4,5}",TRUE,NULL
2835,WTEColi_optTrDesign,6-13C80_U-13C20,0,g1p_c,g1p_c_C6H12O9P,C6H12O9P-,NULL,NULL,NULL,normSum,MRM,"{C,C,C,C,C,C}","{0,1,2,3,4,5}",TRUE,NULL
2836,WTEColi_optTrDesign,6-13C80_U-13C20,0,g6p_c,g6p_c_C6H12O9P,C6H12O9P-,NULL,NULL,NULL,normSum,MRM,"{C,C,C,C,C,C}","{0,1,2,3,4,5}",TRUE,NULL
2837,WTEColi_optTrDesign,6-13C80_U-13C20,0,glu_DASH_L_c,glu_DASH_L_c_C5H6NO3,C5H6NO3-,NULL,NULL,NULL,normSum,MRM,"{C,C,C,C,C}","{0,1,2,3,4}",TRUE,NULL
2838,WTEColi_optTrDesign,6-13C80_U-13C20,0,glu_DASH_L_c,glu_DASH_L_c_C5H8NO4,C5H8NO4-,NULL,NULL,NULL,normSum,MRM,"{C,C,C,C,C}","{0,1,2,3,4}",TRUE,NULL
2839,WTEColi_optTrDesign,6-13C80_U-13C20,0,glyc3p_c,glyc3p_c_C3H8O6P,C3H8O6P-,NULL,NULL,NULL,normSum,MRM,"{C,C,C}","{0,1,2}",TRUE,NULL
2840,WTEColi_optTrDesign,6-13C80_U-13C20,0,glyclt_c,glyclt_c_C2H3O3,C2H3O3-,NULL,NULL,NULL,normSum,MRM,"{C,C}","{0,1}",TRUE,NULL
2841,WTEColi_optTrDesign,6-13C80_U-13C20,0,glyclt_c,glyclt_c_CH3O2,CH3O2-,NULL,NULL,NULL,normSum,MRM,{C},{0},TRUE,NULL
2842,WTEColi_optTrDesign,6-13C80_U-13C20,0,glc_DASH_D_c,glc_DASH_D_c_C2H3O2,C2H3O2-,NULL,NULL,NULL,normSum,MRM,"{C,C}","{4,5}",FALSE,NULL
2843,WTEColi_optTrDesign,6-13C80_U-13C20,0,glc_DASH_D_c,glc_DASH_D_c_C6H11O6,C6H11O6-,NULL,NULL,NULL,normSum,MRM,"{C,C,C,C,C,C}","{0,1,2,3,4,5}",FALSE,NULL
2844,WTEColi_optTrDesign,6-13C80_U-13C20,0,icit_c,icit_c_C5H3O3,C5H3O3-,NULL,NULL,NULL,normSum,MRM,"{C,C,C,C,C}","{0,1,2,3,4}",TRUE,NULL
2845,WTEColi_optTrDesign,6-13C80_U-13C20,0,icit_c,icit_c_C6H7O7,C6H7O7-,NULL,NULL,NULL,normSum,MRM,"{C,C,C,C,C,C}","{0,1,2,3,4,5}",TRUE,NULL
2846,WTEColi_optTrDesign,6-13C80_U-13C20,0,mal_DASH_L_c,mal_DASH_L_c_C4H3O4,C4H3O4-,NULL,NULL,NULL,normSum,MRM,"{C,C,C,C}","{0,1,2,3}",TRUE,NULL
2847,WTEColi_optTrDesign,6-13C80_U-13C20,0,mal_DASH_L_c,mal_DASH_L_c_C4H5O5,C4H5O5-,NULL,NULL,NULL,normSum,MRM,"{C,C,C,C}","{0,1,2,3}",TRUE,NULL
2848,WTEColi_optTrDesign,6-13C80_U-13C20,0,met_DASH_L_c,met_DASH_L_c_C5H10NO2S,C5H10NO2S-,NULL,NULL,NULL,normSum,MRM,"{C,C,C,C,C}","{0,1,2,3,4}",TRUE,NULL
2849,WTEColi_optTrDesign,6-13C80_U-13C20,0,met_DASH_L_c,met_DASH_L_c_CH3S,CH3S-,NULL,NULL,NULL,normSum,MRM,{C},{4},TRUE,NULL
2850,WTEColi_optTrDesign,6-13C80_U-13C20,0,pep_c,pep_c_C3H4O6P,C3H4O6P-,NULL,NULL,NULL,normSum,MRM,"{C,C,C}","{0,1,2}",TRUE,NULL
2851,WTEColi_optTrDesign,6-13C80_U-13C20,0,phe_DASH_L_c,phe_DASH_L_c_C9H10NO2,C9H10NO2-,NULL,NULL,NULL,normSum,MRM,"{C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8}",TRUE,NULL
2852,WTEColi_optTrDesign,6-13C80_U-13C20,0,phe_DASH_L_c,phe_DASH_L_c_C9H7O2,C9H7O2-,NULL,NULL,NULL,normSum,MRM,"{C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8}",TRUE,NULL
2853,WTEColi_optTrDesign,6-13C80_U-13C20,0,phpyr_c,phpyr_c_C7H7,C7H7-,NULL,NULL,NULL,normSum,MRM,"{C,C,C,C,C,C,C}","{2,3,4,5,6,7,8}",TRUE,NULL
2854,WTEColi_optTrDesign,6-13C80_U-13C20,0,phpyr_c,phpyr_c_C9H7O3,C9H7O3-,NULL,NULL,NULL,normSum,MRM,"{C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8}",TRUE,NULL
2855,WTEColi_optTrDesign,6-13C80_U-13C20,0,3pg_c,3pg_c_C3H6O7P,C3H6O7P-,NULL,NULL,NULL,normSum,MRM,"{C,C,C}","{0,1,2}",TRUE,NULL
2856,WTEColi_optTrDesign,6-13C80_U-13C20,0,prpp_c,prpp_c_C5H12O14P3,C5H12O14P3-,NULL,NULL,NULL,normSum,MRM,"{C,C,C,C,C}","{0,1,2,3,4}",TRUE,NULL
2857,WTEColi_optTrDesign,6-13C80_U-13C20,0,pyr_c,pyr_c_C3H3O3,C3H3O3-,NULL,NULL,NULL,normSum,MRM,"{C,C,C}","{0,1,2}",TRUE,NULL
2858,WTEColi_optTrDesign,6-13C80_U-13C20,0,s7p_c,s7p_c_C7H14O10P,C7H14O10P-,NULL,NULL,NULL,normSum,MRM,"{C,C,C,C,C,C,C}","{0,1,2,3,4,5,6}",TRUE,NULL
2859,WTEColi_optTrDesign,6-13C80_U-13C20,0,succ_c,succ_c_C4H3O3,C4H3O3-,NULL,NULL,NULL,normSum,MRM,"{C,C,C,C}","{0,1,2,3}",TRUE,NULL
2860,WTEColi_optTrDesign,6-13C80_U-13C20,0,succ_c,succ_c_C4H5O4,C4H5O4-,NULL,NULL,NULL,normSum,MRM,"{C,C,C,C}","{0,1,2,3}",TRUE,NULL
2861,WTEColi_optTrDesign,6-13C80_U-13C20,0,thr_DASH_L_c,thr_DASH_L_c_C2H4NO2,C2H4NO2-,NULL,NULL,NULL,normSum,MRM,"{C,C}","{0,1}",TRUE,NULL
2862,WTEColi_optTrDesign,6-13C80_U-13C20,0,thr_DASH_L_c,thr_DASH_L_c_C4H8NO3,C4H8NO3-,NULL,NULL,NULL,normSum,MRM,"{C,C,C,C}","{0,1,2,3}",TRUE,NULL
2863,WTEColi_optTrDesign,6-13C80_U-13C20,0,ump_c,ump_c_C9H12N2O9P,C9H12N2O9P-,NULL,NULL,NULL,normSum,MRM,"{C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8}",FALSE,NULL
2890,WTEColi_optTrDesign,1-13C40_5-13C40_U-13C20,0,13dpg_c,13dpg_c_C3H7O10P2,C3H7O10P2-,NULL,NULL,NULL,normSum,MRM,"{C,C,C}","{0,1,2}",TRUE,NULL
2891,WTEColi_optTrDesign,1-13C40_5-13C40_U-13C20,0,6pgc_c,6pgc_c_C6H12O10P,C6H12O10P-,NULL,NULL,NULL,normSum,MRM,"{C,C,C,C,C,C}","{0,1,2,3,4,5}",TRUE,NULL
2892,WTEColi_optTrDesign,1-13C40_5-13C40_U-13C20,0,accoa_c,accoa_c_C23H37N7O17P3S,C23H37N7O17P3S-,NULL,NULL,NULL,normSum,MRM,"{C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22}",FALSE,NULL
2893,WTEColi_optTrDesign,1-13C40_5-13C40_U-13C20,0,acon_DASH_C_c,acon_DASH_C_c_C5H5O4,C5H5O4-,NULL,NULL,NULL,normSum,MRM,"{C,C,C,C,C}","{0,1,2,3,4}",TRUE,NULL
2894,WTEColi_optTrDesign,1-13C40_5-13C40_U-13C20,0,acon_DASH_C_c,acon_DASH_C_c_C6H5O6,C6H5O6-,NULL,NULL,NULL,normSum,MRM,"{C,C,C,C,C,C}","{0,1,2,3,4,5}",TRUE,NULL
2895,WTEColi_optTrDesign,1-13C40_5-13C40_U-13C20,0,akg_c,akg_c_C4H5O3,C4H5O3-,NULL,NULL,NULL,normSum,MRM,"{C,C,C,C}","{0,1,2,3}",TRUE,NULL
2896,WTEColi_optTrDesign,1-13C40_5-13C40_U-13C20,0,akg_c,akg_c_C5H5O5,C5H5O5-,NULL,NULL,NULL,normSum,MRM,"{C,C,C,C,C}","{0,1,2,3,4}",TRUE,NULL
2897,WTEColi_optTrDesign,1-13C40_5-13C40_U-13C20,0,amp_c,amp_c_C10H13N5O7P,C10H13N5O7P-,NULL,NULL,NULL,normSum,MRM,"{C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9}",FALSE,NULL
2898,WTEColi_optTrDesign,1-13C40_5-13C40_U-13C20,0,asp_DASH_L_c,asp_DASH_L_c_C3H6NO2,C3H6NO2-,NULL,NULL,NULL,normSum,MRM,"{C,C,C}","{1,2,3}",TRUE,NULL
2899,WTEColi_optTrDesign,1-13C40_5-13C40_U-13C20,0,asp_DASH_L_c,asp_DASH_L_c_C4H6NO4,C4H6NO4-,NULL,NULL,NULL,normSum,MRM,"{C,C,C,C}","{0,1,2,3}",TRUE,NULL
2900,WTEColi_optTrDesign,1-13C40_5-13C40_U-13C20,0,atp_c,atp_c_C10H15N5O13P3,C10H15N5O13P3-,NULL,NULL,NULL,normSum,MRM,"{C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9}",FALSE,NULL
2901,WTEColi_optTrDesign,1-13C40_5-13C40_U-13C20,0,dhap_c,dhap_c_C3H6O6P,C3H6O6P-,NULL,NULL,NULL,normSum,MRM,"{C,C,C}","{0,1,2}",TRUE,NULL
2902,WTEColi_optTrDesign,1-13C40_5-13C40_U-13C20,0,fad_c,fad_c_C27H32N9O15P2,C27H32N9O15P2-,NULL,NULL,NULL,normSum,MRM,"{C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26}",FALSE,NULL
2903,WTEColi_optTrDesign,1-13C40_5-13C40_U-13C20,0,fdp_c,fdp_c_C6H13O12P2,C6H13O12P2-,NULL,NULL,NULL,normSum,MRM,"{C,C,C,C,C,C}","{0,1,2,3,4,5}",TRUE,NULL
2904,WTEColi_optTrDesign,1-13C40_5-13C40_U-13C20,0,g1p_c,g1p_c_C6H12O9P,C6H12O9P-,NULL,NULL,NULL,normSum,MRM,"{C,C,C,C,C,C}","{0,1,2,3,4,5}",TRUE,NULL
2905,WTEColi_optTrDesign,1-13C40_5-13C40_U-13C20,0,g6p_c,g6p_c_C6H12O9P,C6H12O9P-,NULL,NULL,NULL,normSum,MRM,"{C,C,C,C,C,C}","{0,1,2,3,4,5}",TRUE,NULL
2906,WTEColi_optTrDesign,1-13C40_5-13C40_U-13C20,0,glu_DASH_L_c,glu_DASH_L_c_C5H6NO3,C5H6NO3-,NULL,NULL,NULL,normSum,MRM,"{C,C,C,C,C}","{0,1,2,3,4}",TRUE,NULL
2907,WTEColi_optTrDesign,1-13C40_5-13C40_U-13C20,0,glu_DASH_L_c,glu_DASH_L_c_C5H8NO4,C5H8NO4-,NULL,NULL,NULL,normSum,MRM,"{C,C,C,C,C}","{0,1,2,3,4}",TRUE,NULL
2908,WTEColi_optTrDesign,1-13C40_5-13C40_U-13C20,0,glyc3p_c,glyc3p_c_C3H8O6P,C3H8O6P-,NULL,NULL,NULL,normSum,MRM,"{C,C,C}","{0,1,2}",TRUE,NULL
2909,WTEColi_optTrDesign,1-13C40_5-13C40_U-13C20,0,glyclt_c,glyclt_c_C2H3O3,C2H3O3-,NULL,NULL,NULL,normSum,MRM,"{C,C}","{0,1}",TRUE,NULL
2910,WTEColi_optTrDesign,1-13C40_5-13C40_U-13C20,0,glyclt_c,glyclt_c_CH3O2,CH3O2-,NULL,NULL,NULL,normSum,MRM,{C},{0},TRUE,NULL
2911,WTEColi_optTrDesign,1-13C40_5-13C40_U-13C20,0,glc_DASH_D_c,glc_DASH_D_c_C2H3O2,C2H3O2-,NULL,NULL,NULL,normSum,MRM,"{C,C}","{4,5}",FALSE,NULL
2912,WTEColi_optTrDesign,1-13C40_5-13C40_U-13C20,0,glc_DASH_D_c,glc_DASH_D_c_C6H11O6,C6H11O6-,NULL,NULL,NULL,normSum,MRM,"{C,C,C,C,C,C}","{0,1,2,3,4,5}",FALSE,NULL
2913,WTEColi_optTrDesign,1-13C40_5-13C40_U-13C20,0,icit_c,icit_c_C5H3O3,C5H3O3-,NULL,NULL,NULL,normSum,MRM,"{C,C,C,C,C}","{0,1,2,3,4}",TRUE,NULL
2914,WTEColi_optTrDesign,1-13C40_5-13C40_U-13C20,0,icit_c,icit_c_C6H7O7,C6H7O7-,NULL,NULL,NULL,normSum,MRM,"{C,C,C,C,C,C}","{0,1,2,3,4,5}",TRUE,NULL
2915,WTEColi_optTrDesign,1-13C40_5-13C40_U-13C20,0,mal_DASH_L_c,mal_DASH_L_c_C4H3O4,C4H3O4-,NULL,NULL,NULL,normSum,MRM,"{C,C,C,C}","{0,1,2,3}",TRUE,NULL
2916,WTEColi_optTrDesign,1-13C40_5-13C40_U-13C20,0,mal_DASH_L_c,mal_DASH_L_c_C4H5O5,C4H5O5-,NULL,NULL,NULL,normSum,MRM,"{C,C,C,C}","{0,1,2,3}",TRUE,NULL
2917,WTEColi_optTrDesign,1-13C40_5-13C40_U-13C20,0,met_DASH_L_c,met_DASH_L_c_C5H10NO2S,C5H10NO2S-,NULL,NULL,NULL,normSum,MRM,"{C,C,C,C,C}","{0,1,2,3,4}",TRUE,NULL
2918,WTEColi_optTrDesign,1-13C40_5-13C40_U-13C20,0,met_DASH_L_c,met_DASH_L_c_CH3S,CH3S-,NULL,NULL,NULL,normSum,MRM,{C},{4},TRUE,NULL
2919,WTEColi_optTrDesign,1-13C40_5-13C40_U-13C20,0,pep_c,pep_c_C3H4O6P,C3H4O6P-,NULL,NULL,NULL,normSum,MRM,"{C,C,C}","{0,1,2}",TRUE,NULL
2920,WTEColi_optTrDesign,1-13C40_5-13C40_U-13C20,0,phe_DASH_L_c,phe_DASH_L_c_C9H10NO2,C9H10NO2-,NULL,NULL,NULL,normSum,MRM,"{C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8}",TRUE,NULL
2921,WTEColi_optTrDesign,1-13C40_5-13C40_U-13C20,0,phe_DASH_L_c,phe_DASH_L_c_C9H7O2,C9H7O2-,NULL,NULL,NULL,normSum,MRM,"{C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8}",TRUE,NULL
2922,WTEColi_optTrDesign,1-13C40_5-13C40_U-13C20,0,phpyr_c,phpyr_c_C7H7,C7H7-,NULL,NULL,NULL,normSum,MRM,"{C,C,C,C,C,C,C}","{2,3,4,5,6,7,8}",TRUE,NULL
2923,WTEColi_optTrDesign,1-13C40_5-13C40_U-13C20,0,phpyr_c,phpyr_c_C9H7O3,C9H7O3-,NULL,NULL,NULL,normSum,MRM,"{C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8}",TRUE,NULL
2924,WTEColi_optTrDesign,1-13C40_5-13C40_U-13C20,0,3pg_c,3pg_c_C3H6O7P,C3H6O7P-,NULL,NULL,NULL,normSum,MRM,"{C,C,C}","{0,1,2}",TRUE,NULL
2925,WTEColi_optTrDesign,1-13C40_5-13C40_U-13C20,0,prpp_c,prpp_c_C5H12O14P3,C5H12O14P3-,NULL,NULL,NULL,normSum,MRM,"{C,C,C,C,C}","{0,1,2,3,4}",TRUE,NULL
2926,WTEColi_optTrDesign,1-13C40_5-13C40_U-13C20,0,pyr_c,pyr_c_C3H3O3,C3H3O3-,NULL,NULL,NULL,normSum,MRM,"{C,C,C}","{0,1,2}",TRUE,NULL
2927,WTEColi_optTrDesign,1-13C40_5-13C40_U-13C20,0,s7p_c,s7p_c_C7H14O10P,C7H14O10P-,NULL,NULL,NULL,normSum,MRM,"{C,C,C,C,C,C,C}","{0,1,2,3,4,5,6}",TRUE,NULL
2928,WTEColi_optTrDesign,1-13C40_5-13C40_U-13C20,0,succ_c,succ_c_C4H3O3,C4H3O3-,NULL,NULL,NULL,normSum,MRM,"{C,C,C,C}","{0,1,2,3}",TRUE,NULL
2929,WTEColi_optTrDesign,1-13C40_5-13C40_U-13C20,0,succ_c,succ_c_C4H5O4,C4H5O4-,NULL,NULL,NULL,normSum,MRM,"{C,C,C,C}","{0,1,2,3}",TRUE,NULL
2930,WTEColi_optTrDesign,1-13C40_5-13C40_U-13C20,0,thr_DASH_L_c,thr_DASH_L_c_C2H4NO2,C2H4NO2-,NULL,NULL,NULL,normSum,MRM,"{C,C}","{0,1}",TRUE,NULL
2931,WTEColi_optTrDesign,1-13C40_5-13C40_U-13C20,0,thr_DASH_L_c,thr_DASH_L_c_C4H8NO3,C4H8NO3-,NULL,NULL,NULL,normSum,MRM,"{C,C,C,C}","{0,1,2,3}",TRUE,NULL
2932,WTEColi_optTrDesign,1-13C40_5-13C40_U-13C20,0,ump_c,ump_c_C9H12N2O9P,C9H12N2O9P-,NULL,NULL,NULL,normSum,MRM,"{C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8}",FALSE,NULL
3032,WTEColi_optTrDesign,1-2-13C80_U-13C20,0,acon_DASH_C_c,acon_DASH_C_c_C6H5O6,C6H5O6-,NULL,NULL,NULL,normSum,MRM,"{C,C,C,C,C,C}","{0,1,2,3,4,5}",TRUE,NULL
2959,WTEColi_optTrDesign,2-3-13C80_U-13C20,0,13dpg_c,13dpg_c_C3H7O10P2,C3H7O10P2-,NULL,NULL,NULL,normSum,MRM,"{C,C,C}","{0,1,2}",TRUE,NULL
2960,WTEColi_optTrDesign,2-3-13C80_U-13C20,0,6pgc_c,6pgc_c_C6H12O10P,C6H12O10P-,NULL,NULL,NULL,normSum,MRM,"{C,C,C,C,C,C}","{0,1,2,3,4,5}",TRUE,NULL
2961,WTEColi_optTrDesign,2-3-13C80_U-13C20,0,accoa_c,accoa_c_C23H37N7O17P3S,C23H37N7O17P3S-,NULL,NULL,NULL,normSum,MRM,"{C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22}",FALSE,NULL
2962,WTEColi_optTrDesign,2-3-13C80_U-13C20,0,acon_DASH_C_c,acon_DASH_C_c_C5H5O4,C5H5O4-,NULL,NULL,NULL,normSum,MRM,"{C,C,C,C,C}","{0,1,2,3,4}",TRUE,NULL
2963,WTEColi_optTrDesign,2-3-13C80_U-13C20,0,acon_DASH_C_c,acon_DASH_C_c_C6H5O6,C6H5O6-,NULL,NULL,NULL,normSum,MRM,"{C,C,C,C,C,C}","{0,1,2,3,4,5}",TRUE,NULL
2964,WTEColi_optTrDesign,2-3-13C80_U-13C20,0,akg_c,akg_c_C4H5O3,C4H5O3-,NULL,NULL,NULL,normSum,MRM,"{C,C,C,C}","{0,1,2,3}",TRUE,NULL
2965,WTEColi_optTrDesign,2-3-13C80_U-13C20,0,akg_c,akg_c_C5H5O5,C5H5O5-,NULL,NULL,NULL,normSum,MRM,"{C,C,C,C,C}","{0,1,2,3,4}",TRUE,NULL
2966,WTEColi_optTrDesign,2-3-13C80_U-13C20,0,amp_c,amp_c_C10H13N5O7P,C10H13N5O7P-,NULL,NULL,NULL,normSum,MRM,"{C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9}",FALSE,NULL
2967,WTEColi_optTrDesign,2-3-13C80_U-13C20,0,asp_DASH_L_c,asp_DASH_L_c_C3H6NO2,C3H6NO2-,NULL,NULL,NULL,normSum,MRM,"{C,C,C}","{1,2,3}",TRUE,NULL
2968,WTEColi_optTrDesign,2-3-13C80_U-13C20,0,asp_DASH_L_c,asp_DASH_L_c_C4H6NO4,C4H6NO4-,NULL,NULL,NULL,normSum,MRM,"{C,C,C,C}","{0,1,2,3}",TRUE,NULL
2969,WTEColi_optTrDesign,2-3-13C80_U-13C20,0,atp_c,atp_c_C10H15N5O13P3,C10H15N5O13P3-,NULL,NULL,NULL,normSum,MRM,"{C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9}",FALSE,NULL
2970,WTEColi_optTrDesign,2-3-13C80_U-13C20,0,dhap_c,dhap_c_C3H6O6P,C3H6O6P-,NULL,NULL,NULL,normSum,MRM,"{C,C,C}","{0,1,2}",TRUE,NULL
2971,WTEColi_optTrDesign,2-3-13C80_U-13C20,0,fad_c,fad_c_C27H32N9O15P2,C27H32N9O15P2-,NULL,NULL,NULL,normSum,MRM,"{C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26}",FALSE,NULL
2972,WTEColi_optTrDesign,2-3-13C80_U-13C20,0,fdp_c,fdp_c_C6H13O12P2,C6H13O12P2-,NULL,NULL,NULL,normSum,MRM,"{C,C,C,C,C,C}","{0,1,2,3,4,5}",TRUE,NULL
2973,WTEColi_optTrDesign,2-3-13C80_U-13C20,0,g1p_c,g1p_c_C6H12O9P,C6H12O9P-,NULL,NULL,NULL,normSum,MRM,"{C,C,C,C,C,C}","{0,1,2,3,4,5}",TRUE,NULL
2974,WTEColi_optTrDesign,2-3-13C80_U-13C20,0,g6p_c,g6p_c_C6H12O9P,C6H12O9P-,NULL,NULL,NULL,normSum,MRM,"{C,C,C,C,C,C}","{0,1,2,3,4,5}",TRUE,NULL
2975,WTEColi_optTrDesign,2-3-13C80_U-13C20,0,glu_DASH_L_c,glu_DASH_L_c_C5H6NO3,C5H6NO3-,NULL,NULL,NULL,normSum,MRM,"{C,C,C,C,C}","{0,1,2,3,4}",TRUE,NULL
2976,WTEColi_optTrDesign,2-3-13C80_U-13C20,0,glu_DASH_L_c,glu_DASH_L_c_C5H8NO4,C5H8NO4-,NULL,NULL,NULL,normSum,MRM,"{C,C,C,C,C}","{0,1,2,3,4}",TRUE,NULL
2977,WTEColi_optTrDesign,2-3-13C80_U-13C20,0,glyc3p_c,glyc3p_c_C3H8O6P,C3H8O6P-,NULL,NULL,NULL,normSum,MRM,"{C,C,C}","{0,1,2}",TRUE,NULL
2978,WTEColi_optTrDesign,2-3-13C80_U-13C20,0,glyclt_c,glyclt_c_C2H3O3,C2H3O3-,NULL,NULL,NULL,normSum,MRM,"{C,C}","{0,1}",TRUE,NULL
2979,WTEColi_optTrDesign,2-3-13C80_U-13C20,0,glyclt_c,glyclt_c_CH3O2,CH3O2-,NULL,NULL,NULL,normSum,MRM,{C},{0},TRUE,NULL
2980,WTEColi_optTrDesign,2-3-13C80_U-13C20,0,glc_DASH_D_c,glc_DASH_D_c_C2H3O2,C2H3O2-,NULL,NULL,NULL,normSum,MRM,"{C,C}","{4,5}",FALSE,NULL
2981,WTEColi_optTrDesign,2-3-13C80_U-13C20,0,glc_DASH_D_c,glc_DASH_D_c_C6H11O6,C6H11O6-,NULL,NULL,NULL,normSum,MRM,"{C,C,C,C,C,C}","{0,1,2,3,4,5}",FALSE,NULL
2982,WTEColi_optTrDesign,2-3-13C80_U-13C20,0,icit_c,icit_c_C5H3O3,C5H3O3-,NULL,NULL,NULL,normSum,MRM,"{C,C,C,C,C}","{0,1,2,3,4}",TRUE,NULL
2983,WTEColi_optTrDesign,2-3-13C80_U-13C20,0,icit_c,icit_c_C6H7O7,C6H7O7-,NULL,NULL,NULL,normSum,MRM,"{C,C,C,C,C,C}","{0,1,2,3,4,5}",TRUE,NULL
2984,WTEColi_optTrDesign,2-3-13C80_U-13C20,0,mal_DASH_L_c,mal_DASH_L_c_C4H3O4,C4H3O4-,NULL,NULL,NULL,normSum,MRM,"{C,C,C,C}","{0,1,2,3}",TRUE,NULL
2985,WTEColi_optTrDesign,2-3-13C80_U-13C20,0,mal_DASH_L_c,mal_DASH_L_c_C4H5O5,C4H5O5-,NULL,NULL,NULL,normSum,MRM,"{C,C,C,C}","{0,1,2,3}",TRUE,NULL
2986,WTEColi_optTrDesign,2-3-13C80_U-13C20,0,met_DASH_L_c,met_DASH_L_c_C5H10NO2S,C5H10NO2S-,NULL,NULL,NULL,normSum,MRM,"{C,C,C,C,C}","{0,1,2,3,4}",TRUE,NULL
2987,WTEColi_optTrDesign,2-3-13C80_U-13C20,0,met_DASH_L_c,met_DASH_L_c_CH3S,CH3S-,NULL,NULL,NULL,normSum,MRM,{C},{4},TRUE,NULL
2988,WTEColi_optTrDesign,2-3-13C80_U-13C20,0,pep_c,pep_c_C3H4O6P,C3H4O6P-,NULL,NULL,NULL,normSum,MRM,"{C,C,C}","{0,1,2}",TRUE,NULL
2989,WTEColi_optTrDesign,2-3-13C80_U-13C20,0,phe_DASH_L_c,phe_DASH_L_c_C9H10NO2,C9H10NO2-,NULL,NULL,NULL,normSum,MRM,"{C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8}",TRUE,NULL
2990,WTEColi_optTrDesign,2-3-13C80_U-13C20,0,phe_DASH_L_c,phe_DASH_L_c_C9H7O2,C9H7O2-,NULL,NULL,NULL,normSum,MRM,"{C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8}",TRUE,NULL
2991,WTEColi_optTrDesign,2-3-13C80_U-13C20,0,phpyr_c,phpyr_c_C7H7,C7H7-,NULL,NULL,NULL,normSum,MRM,"{C,C,C,C,C,C,C}","{2,3,4,5,6,7,8}",TRUE,NULL
2992,WTEColi_optTrDesign,2-3-13C80_U-13C20,0,phpyr_c,phpyr_c_C9H7O3,C9H7O3-,NULL,NULL,NULL,normSum,MRM,"{C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8}",TRUE,NULL
2993,WTEColi_optTrDesign,2-3-13C80_U-13C20,0,3pg_c,3pg_c_C3H6O7P,C3H6O7P-,NULL,NULL,NULL,normSum,MRM,"{C,C,C}","{0,1,2}",TRUE,NULL
2994,WTEColi_optTrDesign,2-3-13C80_U-13C20,0,prpp_c,prpp_c_C5H12O14P3,C5H12O14P3-,NULL,NULL,NULL,normSum,MRM,"{C,C,C,C,C}","{0,1,2,3,4}",TRUE,NULL
